SELLER_ID,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,SELLER_GROUP,SELLER_SUBGROUP
00f69676-e3fa-43fb-9b2c-f4898f288600,3,3,Cld&DataPltfrm,Data & AI
61ef3801-4198-423a-af04-4792fdffc2b1,1,1,SYS,Core Hardware
702db77b-ee96-4f5e-b574-25d349cb1716,1,0,GLMKT,SMB
7355ece3-fe49-478f-ba5a-af11e1b71a25,7,1,SYS,Core Hardware
8def4675-6ce3-4c07-b8c5-196d1d9157f8,11,6,GLMKT,ISU
f95783dc-0736-4874-ad5a-61eb5f759b7b,2,2,SYS,Core Hardware
6aa867b3-cf57-4c2b-8458-b45c44543ffc,2,0,GLMKT,SMB
38c3abe3-12cd-473a-9c05-028aa06eee6f,1,0,SYS,Core Hardware
2411b3f6-cef3-42fb-ad88-861b4dfed8f2,1,1,GTS,IS
fbc10da2-ce99-48e5-b319-beec3745e6a5,1,0,GTS,IS
df7778f9-a0ea-4f59-a6ce-4c92e9669c37,3,1,GLMKT,SMB
8d126b4b-6a5e-4399-b0db-b41abf41d81c,1,0,Cld&DataPltfrm,HyCldCrsBrand
43ce0fbf-5003-4699-917b-cc66bcdc2742,1,1,GTS,IS
6a606a06-1e02-43da-83fc-dffa06031a85,12,2,GBS,GBS
414b1b24-0df2-4bb2-9676-90b2e8bdacd5,1,1,SYS,Core Hardware
72bcc1d3-3c88-4cc2-a2bc-e9cd52e5f942,4,4,SYS,Core Hardware
08d29df9-0ebc-4758-a0fe-45b89bdb4c07,5,1,Cognitive Apps,AI Apps
0bad040f-c133-401a-b026-82f81c960f45,3,1,Security,Security
bc645af8-8a1b-4e45-b8f6-110c3aac5870,13,3,GLMKT,Digital Sales
f1f70f5a-6b85-450e-b0d7-6455871ee8c1,1,1,GTS,IS
0e7ab2cd-e6e9-458d-b3f8-120043df42af,2,0,SYS,Core Hardware
d0cc3b5d-34e6-4e3a-8346-050df93b9742,2,2,Security,Security
79ee7491-23ec-4a76-9d02-5ccf5b66c7f7,4,0,SYS,Core Hardware
65b54dc8-ad41-496a-974d-a682fab16995,5,0,SYS,Core Hardware
b8f43240-0150-4878-b033-e94053bbb36d,16,5,GLMKT,GLMKT
dd0c10d4-c5ab-4cd6-8ffa-3e96ecb09fb8,1,1,GTS,IS
45233d90-9f44-4eb4-a12b-68f043dd4afa,6,2,SYS,Core Hardware
09902014-224f-4556-9f12-496698047eb3,26,4,GLMKT,SMB
2682c9c6-3ec9-4cd1-82cc-ad58de79da6e,11,1,Cld&DataPltfrm,Data & AI
efb61282-6884-48a4-9064-597a8efe4b1c,1,1,GLMKT,SMB
8318d085-bffc-480c-8e37-2e8a5f51a55d,1,1,SYS,Core Hardware
3474dd3f-0e65-4028-8fab-2449d4da5f95,1,0,GTS,IS
fdfd96e3-cfa5-4676-9c40-6dc9f152d755,2,0,SYS,Core Hardware
70d8c896-cd8f-4671-858d-b5dd3a2901f0,86,9,Cld&DataPltfrm,CloudIntSW
a89be41e-c70d-4ab7-9bb0-2a0b398409cf,45,1,GLMKT,SMB
c5f1fa32-9479-404b-9973-6cad71cad3ee,378,9,Cognitive Apps,AI Apps
8c8e97c6-b207-40bb-9602-9a3443733ffb,1,0,GLMKT,ISU
a27a2927-12d5-4679-9a64-9043019513e7,3,1,SYS,Core Hardware
2c78cde2-e030-4fc6-9df1-149715a492e6,1,1,GLMKT,GLMKT
4089bafa-fc2d-4f9e-a000-f0f785e73f65,10,0,GTS,IS
f740a3b0-5d0c-4402-a173-f6afb9f1c424,1,0,Security,Security
471e73c0-7fe2-4e9b-9daa-76a888cc198e,1,1,GTS,IS
5b650851-02fc-4742-8619-455ac085ee32,1,0,GTS,IS
3a8a1cf5-4b1f-4411-a585-3da7ef652cce,153,1,GLMKT,Digital Sales
0c47831a-c87a-42b5-bca9-cae93ae8405e,1,0,GTS,IS
5e697c1d-49b7-4a0c-aa82-8d1a85f36b41,30,2,SYS,Core Hardware
b1b9884c-bd8e-42f1-a411-6cdbf9e44210,1,1,SYS,Core Hardware
44edc97a-9979-433b-a221-cc1af5fb72b2,1,0,GTS,IS
ddfac9a7-acf5-4e1e-b6e0-4485ce29fd42,4,2,GBS,GBS
ef67a368-2eee-40af-8449-75fabf70eafd,1,1,GLMKT,SMB
2896ad62-8b8e-4772-bce9-9653a2bc2f90,22,2,Watson Health,Watson Health
4bf08a38-b053-4093-b5c4-ae5ad935a277,2,1,GLMKT,SMB
d6c2303b-d3c8-4713-ac32-da8ee7dc837f,6,2,SYS,Core Hardware
d28818b7-5fbf-4362-8a25-fb1c5c3ed56e,2,2,SYS,Core Hardware
e38c48ef-9d69-407e-8fb0-5f2eac20bdec,1,1,GTS,IS
f5a1b948-11c7-4fb2-bfe8-5f823d7361bf,1,1,GLMKT,SMB
b43d6abd-3fc7-4697-9e77-e59d0f2b0bce,107,8,GLMKT,ISU
1c7b3e7e-b973-4642-9205-ed163585979f,1,0,GBS,GBS
08d85633-6bb5-4b70-ae7b-6fb7b755c2fc,14,0,SYS,Core Hardware
3523d2ad-d716-4d9e-a353-da9b48fb97d5,5,3,GLMKT,SMB
40b55206-c2bb-4326-a101-869b5dd3f0ae,12,8,SYS,Core Hardware
7b623f6d-0c1d-45bd-8927-58bac0643fcb,10,4,Cld&DataPltfrm,Data & AI
b4a934ee-b973-4da0-ab9f-79b3807c49e2,2,1,SYS,Core Hardware
a8e555af-503c-457c-81d1-feceef2f0a68,15,1,SYS,Core Hardware
438c24e2-bca4-48c5-9926-4190a1be1c08,2,0,Cognitive Apps,AI Apps
20fe27f7-1b3b-450f-9f46-13ffe7519081,1,0,GTS,IS
38e6fa81-b5e2-4d37-a116-dd9ead3fce22,1,1,GTS,IS
7b5d7c7c-b2c3-4f99-8f9d-e9fa338295d0,1,1,Cld&DataPltfrm,CloudIntSW
fbd50bb9-745a-4d25-9dee-c53e99d33aa3,1,1,GTS,IS
c52534e0-de3c-4f68-a882-be4a9586a24b,4,2,GLMKT,SMB
34bd7dcd-2a50-4c3c-bd64-a1fb0bb9cd0e,2,0,GLMKT,SMB
6bb9bcb3-8dcf-4d7e-a040-6591701f8984,42,13,GLMKT,SMB
7e9275c6-14b4-44da-9013-4ec90737440b,4,2,Watson Health,Watson Health
d974fab6-efa2-4631-85c7-1f250e035e23,2,2,SYS,Core Hardware
24a93f87-6657-4c44-9d2a-7bde88f7dcd4,17,6,GLMKT,ISU
0750a141-d98c-4b3f-9307-1cf89d0f95b1,2,1,GTS,IS
b9b61879-3864-450f-815e-569a932da4c4,2,0,GTS,IS
9a42fae7-2c25-4015-9550-93c3c1b42f1b,6,5,SYS,Core Hardware
12e6bef7-3e0e-479c-b8a4-1b817a9b4980,31,11,Cld&DataPltfrm,Data & AI
13b107ad-c6df-438c-a701-8fbd022c1eef,1,0,GTS,IS
f96eeff4-4f29-4ad6-917f-dff62023c7ec,1,0,GTS,IS
b72f73d0-0952-4aad-846a-3bb14ceea7ea,2,1,GLMKT,SMB
99a59fdf-2cfa-49d4-bb87-d53a8d060851,9,1,SYS,Core Hardware
e7106a03-b3a5-40e5-9339-cb7b0a84e27a,1,0,GTS,IS
d706b1f5-9a57-4ff0-9c1c-366975f4ab2e,2,1,SYS,Core Hardware
be13b8c6-642d-445c-8820-f73aa2b3c84f,1,1,GLMKT,Digital Sales
d2f9ab9d-2fc7-43ee-beac-8c091389437c,2,0,GTS,IS
393ae804-d968-4280-b182-56e98b62b5a1,1,1,SYS,Core Hardware
897312f7-1c87-4079-8d2b-de217da9359d,1,0,GLMKT,SMB
2b8673b1-882a-4959-b3ee-45f1b2e59f7e,2,1,SYS,Core Hardware
9c363ba7-82ac-44a4-a369-e5a40da733a9,3,2,SYS,Core Hardware
f745302e-9578-4bae-8a1d-017a36b2d7c1,5,0,SYS,Core Hardware
ca10a14a-00fd-4bfc-9e61-717d93bd4b4d,4,2,SYS,Core Hardware
4a8019f7-d55b-4cef-88be-36311e47129b,2,0,Cld&DataPltfrm,CloudIntSW
015c9d49-558d-4c34-a13b-b014bf3dbc88,6,2,SYS,Core Hardware
0ae74512-4bae-4dce-9e79-b32d5f60742d,6,3,Security,Security
e25130dd-ee5c-4779-aec0-0b8bc0793c76,10,1,GLMKT,SMB
d78fb352-b34e-4637-90e4-6a83d73f76a1,5,0,SYS,Core Hardware
3168d76f-bed6-4b84-a918-82499b62daf7,4,3,Cld&DataPltfrm,CloudIntSW
78b87ecc-b456-4595-98f0-96277da4eb24,2,1,SYS,Core Hardware
963eeef9-c142-4bb4-a001-0e87b595436b,4,0,GLMKT,Digital Sales
9b352f84-0f25-447f-893e-820febd31cff,1,1,Cld&DataPltfrm,CloudIntSW
8a934f7a-572f-452e-a2e9-ef4e76f7c1b1,1,1,Cld&DataPltfrm,CloudIntSW
9f34d0c9-5b93-4ffd-8a19-87535bbe0347,2,1,Cld&DataPltfrm,Data & AI
b99d56de-80e5-4d82-af51-483cf96930ba,1,1,SYS,Core Hardware
915025ee-de7f-4a0b-b067-28c5a745daf8,1,1,GTS,IS
404edc96-d27e-4ba1-948e-5ceb44e33c50,2,1,Security,Security
750d3b21-19d2-4484-a192-a8b6d9e7b3c3,3,0,GLMKT,ISU
ac3d3b1c-db4d-46ea-b396-88fd19c2af56,11,5,SYS,Core Hardware
6e169415-0a07-4b33-9533-32f159c2740f,1,1,SYS,Core Hardware
a2eb45b6-3542-467c-94a5-ed72a7ea23b9,1,1,GTS,IS
dab63f6a-2767-40f5-92f1-9064722afc38,1,1,Cld&DataPltfrm,Data & AI
bfb579ff-3d45-460d-bd50-eac4f66627cc,1,0,GLMKT,ISU
6299217f-bc76-4c10-ad6c-77640771e2c2,45,0,GLMKT,Digital Sales
a3fb68da-8101-46bb-b1fc-ee49a357db60,5,1,SYS,Core Hardware
06a2b946-22f9-43b5-85aa-3a186e6de913,1,1,Cld&DataPltfrm,CloudIntSW
8dc8bdff-ed8d-4776-93e1-c5568c0b38e0,1,0,GBS,GBS
9d898a34-0b2f-4c64-b1ff-8f3ab086e312,14,4,GLMKT,ISU
63b25196-6018-4d34-935d-523790d71656,155,1,GLMKT,Digital Sales
200bf2be-8ccb-4292-b9b3-95f2fcafcd35,4,0,GLMKT,Digital Sales
c43016b4-db7a-4aad-b01e-a653409ca8b8,5,5,Cld&DataPltfrm,Data & AI
d696a8c0-04ba-4d52-b058-71d2dbac3457,12,0,GLMKT,SMB
4e3d3f78-95a3-40f8-a87f-20067377d031,2,0,GTS,IS
9507cec8-e2d6-4f67-a72b-bf579814d79f,1,0,GBS,GBS
a9b5b507-e3a1-412d-9ce5-b5ce003066ed,9,0,SYS,Core Hardware
5a606e20-7232-4cc2-a14d-b6804e9c9021,15,3,Cld&DataPltfrm,Data & AI
85c1f203-1532-4af3-ac73-3c24d2cfb707,2,1,Cld&DataPltfrm,CloudIntSW
24498320-9b9a-4343-963c-4eca97de51aa,6,0,GLMKT,SMB
062340e3-497a-4776-83dc-4c79280f77e2,2,0,SYS,Core Hardware
888791d4-563e-4909-931d-93eb4da259f2,1,0,SYS,Core Hardware
82647235-8a9c-41f9-9e4e-600a793a8b55,1,0,GTS,IS
c1cb2962-7abd-4117-a06d-8f08689ccd08,1,1,Security,Security
846409d2-1566-41cb-aadc-47dba15585f0,1,1,GLMKT,ISU
43185715-0792-4871-a94c-34c26abf3823,45,1,GTS,IS
cf1885dc-9ab3-49c9-9321-8c571f48d66f,6,2,GBS,GBS
191e30e7-920b-4806-8506-99e28dac5ca4,5,1,SYS,Core Hardware
befd2166-a377-4f80-913c-6cd9338c0afd,1,1,Cld&DataPltfrm,Data & AI
ee2ea308-ce67-4751-be50-d642480eadb5,4,0,GLMKT,SMB
e3ebcd95-605b-452b-923e-9758f5b0ca6c,1,1,GTS,IS
125f1b91-56a2-46d8-a16a-5ab3d0509223,4,4,SYS,Core Hardware
b2c39ae7-d760-4dc9-83c8-1933109428e5,1,1,Cld&DataPltfrm,Data & AI
d2f78a56-c159-4023-b361-f899995e98f5,2,0,GLMKT,Digital Sales
7cb980e9-0052-417d-967c-3e71bf7dd16a,2,1,GBS,GBS
a952cc78-fc92-4437-a497-60b4a22540c0,2,2,SYS,Core Hardware
7d8263ab-6637-48ad-88cf-08cd881eb3b9,154,0,GLMKT,Digital Sales
279f5bc2-8815-420c-b42e-93c8366bd27b,2,1,SYS,Core Hardware
087c7c17-02fd-47c1-b0c8-bc22807898d9,1,1,GTS,IS
8795bff5-5d7f-42b8-ace2-ca0f45b1e629,3,2,GLMKT,Digital Sales
eef7c8ae-c33e-43f8-94b4-fdf4070e508e,1,1,SYS,Core Hardware
7e0a98ae-19b4-4fea-ad91-97d05ae68f74,35,3,GLMKT,SMB
73ee8faf-1a95-47de-bba7-d01ccb622c24,3,2,SYS,Core Hardware
66d903d6-bf6a-4cb0-b8d1-485a54d534e4,1,1,GLMKT,ISU
dc8af84c-9ced-4799-aa17-db39234eddc6,8,6,SYS,Core Hardware
ac940da3-8d86-4d5a-b87d-009009d91954,1,1,GLMKT,Digital Sales
e3c0a1c4-12ac-4f71-8e23-311abe0f133e,313,9,GLMKT,SMB
05ab1e4b-8fc6-47b8-a587-973d77c22804,1,1,SYS,Core Hardware
8bbbfda1-8ce6-4f5a-a8d3-43f031971b9a,1,0,SYS,Core Hardware
614592ed-dc44-42c6-a575-379a28fedbe4,4,2,SYS,Core Hardware
8c3a3604-22e2-4384-9821-ade4321c79ff,6,2,SYS,Core Hardware
e160d745-9bb5-4459-b366-53f2db64b2b2,1,0,GTS,IS
8a8e2245-ff68-4883-b250-09d938874417,1,0,GTS,IS
364bf398-124a-4bdf-b308-baf43fd8c5d7,2,1,GLMKT,SMB
41ea0002-fd58-4a4e-acde-1871b741e10d,1,0,Cld&DataPltfrm,Data & AI
717eb45f-af6d-40f6-a324-93c5bc72432b,2,1,GTS,IS
7f897734-d9c8-4f3c-a6bf-c1af6aa03691,11,8,GLMKT,ISU
1feaa0a4-21ca-4122-9485-fc0e62ca9a53,2,1,SYS,Core Hardware
b867ca87-7a80-4b4d-9f18-55e3c121cd35,1,0,GTS,IS
cb0b18bd-3a29-4ce1-8cc5-59b56d24bc8a,1,0,GTS,IS
46840a25-309e-4ac4-9c0c-4865481b43d8,1,0,GBS,GBS
b6b66833-f89d-4095-8e91-7f40b34415f6,3,3,SYS,Core Hardware
d7cd433a-5c88-4049-bdca-a0602dc4917e,2,0,SYS,Core Hardware
3378099f-e8ec-4e5e-a90a-c4d1f629d5cb,1,1,Cld&DataPltfrm,HyCldCrsBrand
df5d52a4-5846-4f81-a718-311c83ec82f3,1,1,GLMKT,ISU
4046dbda-1ec6-4047-a787-5f2c5ba5d1ff,4,0,SYS,Core Hardware
f98063c3-347a-4566-b953-7414ab050570,90,0,GTS,IS
d21c9b5f-d092-45fb-9e23-d69f4a7a55a1,8,1,GLMKT,SMB
2086c83f-a603-4fae-9eb1-17ebc8386021,1,0,GTS,IS
6fa140b3-4e98-465c-8a99-9e4387b9e16b,1,0,GTS,IS
4a89c97d-3378-4648-b7ba-d766b38c6d3a,9,0,GBS,GBS
827503db-1ba8-41ba-bc7d-7d4087525343,1,1,Cld&DataPltfrm,Data & AI
e22666e1-8956-4682-9a28-c907c46674bb,5,1,GLMKT,SMB
2c6688b2-e558-43a3-ab58-beadfcd3cd65,12,1,GBS,GBS
9fbebebc-892b-4740-9809-347fc6956cd8,1,1,Cognitive Apps,AI Apps
4ab905b0-cd1f-4f3d-8878-4f3de09ca6cc,3,1,Cld&DataPltfrm,CloudIntSW
2bbcdc25-847d-43c0-abab-94b333e615e3,3,2,SYS,Core Hardware
e4d33160-ffc7-4cfd-bbcc-7b8d599a7a83,2,0,SYS,Core Hardware
4d76da36-025b-43ef-bef9-165629d83596,1,1,Cld&DataPltfrm,HyCldCrsBrand
a2b2b31a-77d4-4a47-8710-ebb673e54159,2,0,GLMKT,Digital Sales
c7df592a-9d6a-4e2a-9eae-eadb73dd02b9,4,0,SYS,Core Hardware
63c14834-4511-4f92-9ef0-52bf4cf6ca80,13,3,GLMKT,SMB
2ed11d49-6f33-4a56-9fd7-d6af1746993d,42,4,SYS,Core Hardware
87ebd338-e332-4575-b80c-de43e09bb84f,1,1,GTS,IS
e70b6c76-75d8-496f-a404-16ac8a97adad,39,4,GLMKT,SMB
bb842388-53cb-4b1c-9015-aadc48f68a5d,6,2,SYS,Core Hardware
f11de992-ac41-4a20-8e73-29870276fe62,1,0,GBS,GBS
77ce9f2a-d292-49b3-b54e-44e8109cef42,1,0,GTS,IS
f08d8fb7-4b49-4755-abd1-6714218fc177,1,1,Cognitive Apps,AI Apps
470f6aa3-2c05-4e57-aa00-cc576db553f7,2,2,SYS,Core Hardware
1d7d9bab-120a-4d23-9259-89232f8575da,1,0,GTS,IS
d5c3d60a-d2a8-46ba-9103-aa1f64c6958f,2,2,Cld&DataPltfrm,Data & AI
982a65d4-076a-41c6-bd2e-48f5977a6644,3,0,SYS,Core Hardware
f636c441-5490-476b-b65c-c4bc66a14f75,1,1,GTS,IS
bc31e19b-0f17-41da-badb-3256ecfbd176,1,0,GTS,IS
6594f730-731d-4fe9-8009-2f9d2ae90b01,5,1,SYS,Core Hardware
1ad6a6b5-a87a-46b7-9521-97170ddbd6f6,1,1,GTS,IS
d2f9e1dd-6f16-4600-adb8-db9c63ea974e,3,3,GLMKT,Digital Sales
50c5d073-993f-4976-9105-98b8db084fb2,1,1,GTS,IS
3d0ae65f-ada7-4a28-afa7-a45c4a111f53,2,2,SYS,Core Hardware
13ca4c0d-4f4a-46ef-9d30-8a3d9524a9ab,1,1,SYS,Core Hardware
e42b59f9-dc4e-4bf7-badf-59b65b8f1089,1,0,GTS,IS
59e38397-9e75-4cfe-a7ef-2b65436ec30f,12,2,Cld&DataPltfrm,CloudIntSW
0a509c86-ace0-4923-9f15-0eb34e9f57cd,1,1,Cld&DataPltfrm,Data & AI
a5dbf0e2-f23a-409e-a273-c0ecad2d8095,2,0,GLMKT,Digital Sales
2eac61d0-6770-40ab-94d1-f99d851fc67e,1,0,GTS,IS
6414d348-fd0e-4da4-b6da-e49bdd57da8a,2,0,GBS,GPS
7a368762-9bbc-4d7c-a3c1-4c834e5b6523,9,1,GTS,IS
93f88196-db33-47bc-8fda-af42d3f14f3d,4,0,SYS,Core Hardware
dbee1b62-edf9-407e-83c2-9d83e7aa5091,21,0,Cognitive Apps,AI Apps
0fa89242-d065-4be1-8149-a2ed4edcf328,1,1,Cld&DataPltfrm,CloudIntSW
da2bd202-af44-473c-9075-e1726f806faa,2,1,Cld&DataPltfrm,CloudIntSW
e9ddeb94-17e4-4e31-8044-211f7bf40267,1,0,Watson Health,Watson Health
723cdadb-777f-4dd6-9bab-30b13247c897,2,2,SYS,Core Hardware
bfebf869-8561-46b9-836e-b87ddf566118,1,1,Cld&DataPltfrm,Data & AI
e5fa55c6-59bf-4a63-a49f-be4eb33427ad,2,1,GLMKT,GLMKT
46e72694-ed4b-4883-81de-7edebd747d5a,2,2,GLMKT,Digital Sales
4a105979-558c-4acb-b934-313b49b0c5c5,5,5,SYS,Core Hardware
1842c0c4-a4f8-4280-9abc-08e19b9298a4,1,1,SYS,Core Hardware
8530e813-81f9-46c8-a02c-a786736a60ac,5,2,GLMKT,SMB
29937f3d-92e4-4c3b-99b3-73f5ecbc223a,1,1,SYS,Core Hardware
1d6d7484-1d81-44d5-a974-495293684a06,5,3,SYS,Core Hardware
5d03ab53-8d71-41cc-8bc7-8efda2f24c06,2,2,SYS,Core Hardware
c5975502-8c4b-4f20-a7cf-274fcc0ba887,1,0,GTS,IS
51280974-eab5-4513-a72b-8aebd9ad12ae,1,1,GLMKT,Digital Sales
bc74f35e-f766-43d1-8496-bb0c46b443a2,1,1,GTS,IS
44524e40-8fb8-41ef-95f2-9f9e41d66f2d,1,1,Cld&DataPltfrm,HyCldCrsBrand
884589bb-a17a-4821-becf-2789b551010e,1,1,GLMKT,SMB
5384d9a1-a975-4237-be7e-27828f820100,2,2,Cld&DataPltfrm,HyCldCrsBrand
dcdebc2a-77f8-4dd3-8ecf-3a379d7bcbda,1,0,GLMKT,SMB
5ccc5eed-718a-435a-a3dc-2492624c5bbf,1,1,SYS,Core Hardware
f25a242b-4422-42f5-825c-1e9f0feb3fed,2,2,GTS,IS
c950add7-9282-4124-938a-494d1dabcb6c,2,2,Watson Health,Watson Health
22e0ff20-a58a-450b-9c87-adfceabea0c2,1,0,GLMKT,SMB
b9b81a72-9a09-4623-b13e-757995627363,3,3,Cld&DataPltfrm,HyCldCrsBrand
57abbbde-9cd4-43f0-bd92-fd5aeec30421,1,1,GTS,IS
99b4e909-db44-41a2-9073-67740db7d271,3,0,GLMKT,ISU
6c8c952c-db94-452e-948c-e7ed1f9f8b31,1,1,Cld&DataPltfrm,CloudIntSW
975c9bc9-c417-40ed-940a-293cfe0ff175,2,1,Cld&DataPltfrm,HyCldCrsBrand
87104655-a4ec-47ce-9249-e0057400edc7,9,0,Cld&DataPltfrm,CloudIntSW
8280e560-e50b-4e5a-856b-1b88abfda297,3,0,SYS,Core Hardware
5663787b-e860-49ae-9d51-681fc6f62d9f,2,2,GLMKT,ISU
a2a15f1a-6d4e-4044-aa95-07e6c183a908,1,0,Cld&DataPltfrm,Data & AI
9307c06f-0cd9-45b8-8da2-5028117cd8b4,2,1,Cld&DataPltfrm,HyCldCrsBrand
9d43d286-ecc7-4341-ab21-7aa8831a04a6,6,0,SYS,Core Hardware
2cbab703-fca4-44c5-976b-62a0c6ca1c4c,2,0,Cloud,Cloud Platform
20361a7a-d597-44e9-8a8b-0aaa949c425d,1,0,Cloud,Cloud Platform
2827fce3-6b40-4fb3-91bb-436da3dfd814,1,1,GTS,IS
2e7455df-75fe-4c90-847d-94f74edda068,15,3,GTS,IS
1bec6c31-0ef7-4dd6-8e89-afcf52a5d1dc,4,0,GTS,IS
c7dcc95e-4e0d-49d8-93af-88145273cece,1,0,GTS,IS
66dd0a28-8769-48e3-ab34-bffb54927f94,1,0,GBS,GBS
233e2de0-a2da-4910-9303-6ba8ebc16a66,2,0,Cld&DataPltfrm,HyCldCrsBrand
7970fb18-6add-48b2-839d-8fe9f8f587a2,12,0,GLMKT,SMB
2db577c5-65fd-4b62-a5cc-7a90ed088602,1,1,GLMKT,ISU
ff81bcf9-60d1-4154-9ff1-2dcffe4fddce,5,5,Cld&DataPltfrm,CloudIntSW
a26f6b4e-cc9d-48d9-a153-e97ce339fd3c,2,1,SYS,Core Hardware
2c7f6f37-e4e9-4a82-a5e9-ef0e10e571d2,1,0,GLMKT,ISU
ba1d6b84-0877-49d2-aa41-5f212c83eb8a,1,0,GTS,IS
257abab1-ba82-4f86-86d6-8d0686f1247b,1,0,GLMKT,SMB
c16ef1ba-39bd-4feb-b542-1a75e6554266,2,1,SYS,Core Hardware
da0796d6-2612-4b66-a287-320504ea99a2,1,0,SYS,Core Hardware
c425161d-9325-407c-a74e-60e99beb2c31,1,0,GTS,IS
4c1975fd-45e0-470b-8c16-b69c85e2c696,9,3,GBS,GBS
6735f9f1-5082-4826-9a1d-7e1acfcfeae1,10,3,SYS,Core Hardware
72e856e5-5879-40ef-aa21-730dc10d7247,6,4,Watson Health,Watson Health
c01d5f84-fd8c-43b6-875f-149a8fd21209,47,5,SYS,Core Hardware
e6d023c7-3b54-48cf-b004-84c52c0640be,1,1,SYS,Core Hardware
ac3286cb-0259-4373-9770-0eec8782abeb,3,2,GLMKT,SMB
12b85336-535d-4262-9ad6-4ef8d479e1fd,3,1,Cld&DataPltfrm,HyCldCrsBrand
5a41126f-be87-4325-92c4-afb287d435f2,6,0,SYS,Core Hardware
11079c5f-5e0b-4258-a44a-88cf0a2daadc,12,3,SYS,Core Hardware
42dab556-3d39-4d28-9218-e89123dddace,1,0,GTS,IS
d74f1a3f-f872-4024-b82a-be8ac0dd6b4c,1,1,Cld&DataPltfrm,Data & AI
a0f5f83a-f0f3-4c8e-92a6-6801f73cde3c,2,1,GLMKT,SMB
7b0afc17-0b04-470d-826b-7d4db32a0c03,5,0,GLMKT,SMB
1ef6b00d-5006-4b1a-82aa-414ecc8195a5,1,0,GTS,IS
d02e628d-0d4a-469b-b564-1bff0ca63531,3,3,Cld&DataPltfrm,CloudIntSW
a50bde61-cc3b-46d0-8188-5df30884d652,27,3,GLMKT,SMB
f813a3d9-2b99-4dc5-ad67-f9a40385ab08,2,2,Cld&DataPltfrm,CloudIntSW
7db9607b-aaf3-4fc9-b2ca-2203ca40d571,1,0,GLMKT,ISU
998746d4-d27e-4117-8804-a159908df977,1,0,SYS,Core Hardware
8a69767f-b1b1-425a-b09f-dd055288838e,83,27,GLMKT,SMB
cf0432c6-d12d-4f36-b51a-cc694a56cbf3,260,0,Security,Security
310c3933-4c73-4d11-acbd-bc17317ebd45,148,4,Cognitive Apps,AI Apps
d4c55a79-bb70-4c64-b8ae-a9aba247a05e,1,1,GLMKT,SMB
2612d16f-471b-4e4c-afdd-429bfda1c1cd,2,0,SYS,Core Hardware
fd570e76-8bf5-483c-b2dc-ad83e4622cf6,18,0,GLMKT,Digital Sales
24799a3d-f3c8-4a3d-afa6-0cec4c2415d7,6,0,GLMKT,SMB
fa892d3d-716e-4ad6-8b1d-b7ea18c79553,1,0,SYS,Core Hardware
3f47d006-2d32-48df-ae46-d56435c68d96,26,0,GLMKT,ISU
756cd40f-1e08-4ec5-a2f1-898530d0303f,2,0,GLMKT,ISU
c98b0d49-d8bc-4efe-86e3-7486c7e1ce4b,3,0,SYS,Core Hardware
5a5dbf67-9c39-465e-8eac-8cf5e43c1a91,15,1,Cld&DataPltfrm,Data & AI
6af3c8a9-c26b-4b3e-aaa1-dd7a66b62768,2,2,GLMKT,SMB
0f27fb23-cb9a-4a0a-8d84-51839f6a5d5a,1,0,GTS,IS
9c886c42-2c57-4f02-bb73-7b80ff97f9cb,2,1,Cld&DataPltfrm,CloudIntSW
8f0a585e-2552-42c2-b109-cd00df1a0782,6,4,SYS,Core Hardware
ee0dfd9b-c0fb-4ce5-8ec1-0ebab627691f,2,0,GLMKT,SMB
e5b1ebb5-dbc1-4f45-a7b6-69214a5ec0d1,1,0,GTS,IS
2de5bc73-165f-42ca-8dae-27c1ac2b8c82,75,0,GLMKT,SMB
ae858e23-c235-42a1-b770-0d1b54bc3926,14,3,GLMKT,Digital Sales
35f442d7-11d5-4919-b65f-731c2098efe2,6,6,SYS,Core Hardware
86e48293-60b3-461b-9cf1-cdbac3fc6fef,1,1,Cld&DataPltfrm,Data & AI
fc430cdc-3800-4d3d-a7d1-cea2dd6050f7,8,5,Cld&DataPltfrm,CloudIntSW
9069fea2-9130-4797-8074-0b301a3c855b,1,0,GTS,IS
545f30a0-5f8b-40b2-b1e3-5246e794000c,1,1,Security,Security
a2ba1ce0-9a75-4f78-9960-bda9ed31ffb9,14,0,SYS,Core Hardware
2d659d36-01ef-4f9d-b043-ce2d13975b87,1,0,GTS,IS
c146f7f7-d664-4cc6-96b7-6de11c2cc9c6,19,4,SYS,Core Hardware
ca51d854-53b3-4803-812a-504d11549430,1,0,SYS,Core Hardware
bce4800a-dc86-4d52-ae6f-b656ad698020,5,0,GLMKT,SMB
f27644e3-ba6f-40d6-95e6-fd4f27091fe1,1,0,GLMKT,ISU
38baac3d-d08c-4d8f-bd17-142ba9dbabd6,3,3,Cld&DataPltfrm,CloudIntSW
7bb8049e-daf9-41d4-8e41-e2661137971a,1,1,GTS,IS
9c15b25e-146a-4eaa-8a7d-47204a1b9029,1,0,GLMKT,Digital Sales
1e1e1642-6150-40eb-9a34-4341983ee737,1,1,GTS,IS
229ddcd4-37e8-4cba-851f-3754d0271f84,1,0,GTS,IS
aba42922-4101-48c2-857d-970b5896d9ad,1,0,GTS,TSS
dd872bf8-3826-4e99-a698-a46b193e4429,1,0,SYS,Core Hardware
