DOC_ID,DOC_NAME,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,OPEN_RATE,CONTENT_TYPE
6bf27d1f-705a-49a6-9c00-770123c1e881,Accelerate your Journey to Cloud with IBM Cloud Paks - New Client Presentation,10,5,50,Client Presentation
ded5aa83-5655-48a1-bc6b-513ebbfbc2ac,Customer Deck - Cloud Pak for Data System,1,1,100,Client Presentation
7df5f5fd-300a-4e61-91ff-614389aaa752,Invitation IT,21,6,28.57,Event
7ff1252a-1797-42ff-a16f-f49a23cfb941,Invitation business,21,1,4.76,Event
ed63f4d4-adec-4623-be09-da3fc770ee20,IBM’s response to COVID-19,7,3,42.86,Announcement
e335b4ac-0c4a-44dc-9f82-24533b39e2d9,All sessions for CxO,33,0,0,Event
35ed1022-a12a-415d-a23d-10a9939c253a,IBM Certified Pre-Owned Overview WW Client Presentation English,1,1,100,Client Presentation
abe267ac-680c-4f21-8e0a-dca5c3001b6a,Tech - POC Document of Understanding Template,1,1,100,Client Presentation
0e8510ca-8ec9-4af0-98d6-5729aa04681c,Skytap - 2-page brochure,4,0,0,Solution/Product Overview
27574ba9-4cb9-4ab0-867e-60eceb116ceb,Customer Presentation - IBM Cloud Pak for Data Overview (Level 100),1,0,0,Client Presentation
62935b72-6e0e-4051-81c2-c1d730050f08,Must-see developer sessions,1,0,0,Event
e0e46f93-b757-419f-8701-daca5da2d503,Virtual Sessions Flyer | IBM Security Command Centers,2,1,50,Roundup/Summary
2afa8813-6d25-4465-ac2d-6dd3bef5e450,Skytap - Datasheet,2,1,50,Solution Brief/Data Sheet
0713befa-2b91-41cd-a842-f19bf098effd,Instant Recovery Brochure_2020-Sep-08,1,1,100,Solution Brief/Data Sheet
1a9d7f26-6206-4499-9d44-7ae0a97f8380,Cloud Pak for Security - one-page general overview,264,2,0.76,Solution Brief/Data Sheet
9a8e89cd-be94-4731-b780-1c6a62a78959,PAY 19618 0119 TCC for Health Plans Final new template,1,1,100,Client Presentation
9e01f4a7-cb4b-4656-a15d-6adbd0fbb855,IBM Security QRadar - Client presentation - See What Matters Most,2,1,50,Client Presentation
c0cce974-621c-409a-b865-14f9a25b2f24,Credit Play Payment Plans for IBM Certified Pre-Owned One Pager NA,1,0,0,Solution Brief/Data Sheet
31fade00-0a22-44ab-aec5-044b364b0d90,Invitation,1334,8,0.6,Event
4bd54d6b-ccf8-4090-b06d-a7e7017e1ec4,DBA Platform Video - Use-Case Mortgage Application (final),1,0,0,Demo
82869d72-1de8-4c15-9a85-4877fde5b9de,Watson Video Enrichment - Product Tour Video,1,1,100,Other
1ebff0fb-ac45-4c09-99ab-981ec849b64b,Proposal Template - Cloud Pak for Applications,2,1,50,RFP/Proposal
fcd96c9a-b2c2-456a-8b54-373519d82828,Deploy software to a private IBM Cloud Hyper Protect Virtual Server using IBM toolchain,1,1,100,Code Patterns
ac023a41-66de-4ff7-a49b-68a1ee7bc269,IBM Security - QRadar Certs & CompTIA Continuing Education Credits,1,1,100,Seller presentation/Enablement
a1c2ab06-28a5-44ef-b2f1-ee195f37aa80,All sessions for IT,1,1,100,Event
b1c40aad-131c-4523-b5a5-98404fefe5fe,IBM QRadar User Behavior Analytics Client Presentation,1,0,0,Client Presentation
71d3b71e-d81b-4225-bc18-f06cfd04ea71,Skytap - IBM i in Skytap Overview Video,1,0,0,How-to-Guide
3f20a00b-54db-4167-a66f-902d80d43b85,Quality and Simplicity for your business and technology needs - Solution Brief,2,0,0,Solution Brief/Data Sheet
f91c2aab-801b-4bdb-a8f8-ad393ccb49b2,Webinar: Cloud Pak Demo Days - Webcast Series,5,3,60,Event
1c5aedf4-2540-4fd4-a1e4-f7f3348b69f1,SAP for automotive_invite,145,0,0,Event
d0d305d2-6d13-42e8-b662-c69940047953,Client Executive Overview - CP4Auto,6,2,33.33,Client Presentation
e862f43c-c81a-47c0-8a2a-25e8d4e6f6ca,Think intro flyer - all audiences,4,0,0,Solution/Product Overview
edfe819d-c24a-4166-ba97-1b24655d82c3,Modernize Data Storage with Enterprise-Grade Cloud Object Storage Service,1,0,0,Client Presentation
bdc2a966-7499-4c41-ac6b-18eec31a3065,Public Cloud Invitation,1,1,100,Event
a481d1d6-3597-430b-b3bb-23d1efeb62b9,Think 2020 Intro Slide,1,1,100,Client Presentation
7e010099-25fd-498f-a37b-62ac34f0323d,LinuxONE Overview Client Presentation_2020-Jun-18,4,2,50,Client Presentation
a98552c8-1afa-4868-96ff-262df8d4c233,Whats New in Content and Capture - 1H2020,1,1,100,News
6922a5ce-547d-4aef-93a3-9a5eb8eac03f,Press Release: OrbitalRX and Micromedex,1,1,100,Announcement
e57f67e8-f118-4065-b4ce-f5932beba385,zProposal (US-English),1,1,100,RFP/Proposal
bc047f14-8f76-4f10-8ed3-adc7bb1cfc6b,"IBM BrandVoice: As 5G, Edge Computing And Hybrid Multiclouds Converge, Industries Will Be Transformed",1,1,100,Seller presentation/Enablement
e69b8eaf-6ee0-4353-99f7-33a08d528e4a,PEM Solution Brief,1,1,100,Solution Brief/Data Sheet
64cd5b9d-59fc-4cc4-bc5a-15ecd9df7660,SCBN IDC White Paper Full Version,9,1,11.11,Expert POV
68056224-010e-4bfa-b846-1da081fc5ad6,IBM Z Common Data Provider_client_presentation_2020-May-18,2,0,0,Client Presentation
3f8ba9fa-5f53-4c1c-a72f-27fed6be02ec,ABO Customer_2020-Feb-11,2,1,50,Client Presentation
4381797f-4463-49e4-954f-76116bdb86da,ZD&T Solution Brief _2020-Jan-13,2,2,100,Case Study
04983ca0-21fb-4406-b944-eadf80674597,IBM Cloud Hyper Protect Virtual Servers 5-slide deck_2020-Feb-26,2,1,50,Client Presentation
b049da50-351a-4b93-b665-8df66e1b9b02,The Science behind the TensorFlow GPU Deep Learning Report,1,1,100,Research Report
79eb2c08-5110-446c-9ff3-b4e8b1bc1121,Marketing Assistant Overview - Español,2,2,100,Client Presentation
75916df1-835d-416f-b682-501d177adc3b,IBM Sterling OMS Microservices,1,0,0,Client Presentation
09d02709-c566-43b3-adfe-73d4f845f124,Think client invite - for CxOs,1,1,100,Template
6f5fce70-b054-40ff-a76d-9189cc0f4ab5,Satellite-1-page,3,1,33.33,Client Presentation
77dd2ac7-6c13-4553-afc1-99ebfec1a2f8,WDG Walkthrough V2 7-8-20,2,1,50,Demo
edb4192c-6888-459f-87d8-bb62f40ced88,Maximize Capital Projects Level 1 presentation,1,1,100,Client Presentation
3a049713-e024-4d88-9cad-627bb622058c,IBM MaaS360 with Watson Client Presentation (Appendix),3,2,66.67,Client Presentation
85881a51-09aa-4d19-8522-738b86c3abfa,IBM Public Cloud for Financial Services Ecosytem - ISV Onboard Process (seller version),1,0,0,Other
1fcf69bf-5a3a-4703-b4f2-aca6e217fc33,"IBM Security Strategy, Risk and Compliance Services overview",10,0,0,Expert POV
4867db25-6f98-4d04-9621-b40d417be2e0,Resilient SOAR Platform and QRadar Security Intelligence solution brief,1,1,100,Solution Brief/Data Sheet
cda2146b-5c71-48ac-858d-12bfec0291a3,Maximo EAM Level 1 client presentation,1,1,100,Client Presentation
4c442141-5f72-4073-9bbe-50df8137d9f8,White Paper: Maximo Life Sciences,158,0,0,Expert POV
32867990-0216-4d50-9830-91af7ebe1d87,MaaS360 packaging information for 2020,5,4,80,Pricing
3a50243c-2fab-4946-837a-9426f87a8c58,Empower your remote workforce client presentation,3,1,33.33,Client Presentation
6cab2461-b01e-46a0-a1ac-c79dc0f7b9d2,Cost of care models performance evaluation summary,1,0,0,Research Report
1f9e588d-d8c0-4b34-9535-5034033dac15,Flexible Analytics Population Profiler Sell Sheet,1,1,100,Solution Brief/Data Sheet
9bb434c0-8d59-47cc-8f78-251929a9705d,Maximo Worker Insights Work Safe Work Smart client presentation,1,0,0,Client Presentation
50079fff-63ba-4bdc-a3ab-b303f49fe728,IBM Maximo Asset Health Insights solution brief,946,4,0.42,Solution Brief/Data Sheet
1f7a6b8a-36f5-4bc3-ba4b-8e17e70e9b0d,Customer Proof Point Generator - Key Benefits Card,2,1,50,Messaging/Competitive Positioning
0e1a4e92-2fc1-4f78-83ec-fd2df23634e4,Connected Vehicle Insights client presentation,1,0,0,Client Presentation
dbbd82d4-d7f8-4255-a34e-d04ca83a92b9,A Global Bank Hosted in the Public Cloud — Can That Be Safe?,18,8,44.44,Other
a1248b06-0433-42e2-8cac-5346911b1ff7,Data Sheet: DOORS Next Generation,1,1,100,Solution/Product Overview
ffddd50f-40d6-463c-9751-1b80e8282ef3,IBM Security Virtual Summit Africa Invitation,1,0,0,Event
d9496c7f-f2d4-4c69-aca2-b2dec9ed196c,CI Expert Labs Datasheet - Cloud Paks,1,1,100,Solution Brief/Data Sheet
07de8a04-d029-4ced-8064-5b76a5d169fd,Why the Workplace Matters,1,1,100,Research Report
b7353287-6a87-4d3e-b58e-5bf8b8ac5c9b,Return to Workplace Advisor Client Presentation,1,0,0,Client Presentation
cc6f398b-4500-4335-b54e-dac57fd924a9,Redbook - Enhanced Cyber Security with IBM Spectrum Scale and IBM QRadar_2020-Apr-24,2,1,50,Reference Architecture
396de2d6-be89-4236-bb05-bc459223feb3,Intelligent automation for consumer products and retail supply chains,1,0,0,Expert POV
11af549f-c711-4d2f-b167-b44bd9b15fb4,Merge Hemo Datasheet,1,0,0,Solution Brief/Data Sheet
bd426a69-9ec6-49b5-a59a-905105bacc70,X-Force Red Pairing Menu with IBM Security Services,8,1,12.5,Template
619752a1-95d0-4dfe-80fd-abc448552a81,RPA + ODM Client Presentation,1,0,0,Client Presentation
60941d87-ea19-400a-8abe-b959a0a05447,IBM Return to Workplace Playbook,66,44,66.67,Research Report
3d68956d-f9ec-42b3-b915-6d57e8076d0d,IBM Maximo: The world's leading enterprise asset management solution,1078,12,1.11,Solution/Product Overview
07f0f305-420f-4022-8cd7-dee6e9e6bb28,IBM Spectrum LSF client presentation,1,0,0,Client Presentation
a595a71d-378a-4a42-a5ab-c881a05f9ddb,Cloud Education DLS BP client,1,1,100,Client Presentation
85b990b2-778e-4566-99be-c4693a6252b1,CP4MCM Datasheet,3,0,0,Quick Reference Guide/Conversation Guidance
15e0a382-a7cd-4b12-8b1a-dc8f63e7ef87,Humio TCO,43,0,0,Seller presentation/Enablement
4cb67400-2b62-4864-bf79-0e2ceb79a11e,IBM Data Risk Manager Data Sheet,1,1,100,Announcement
fe188367-cc39-44cf-aa11-264cd75167c2,BlueBee Case Study,1,1,100,Case Study
eb0ed4d5-a070-4b75-a490-623817f29969,IBM + Humio - Client Presentatio,3,0,0,Client Presentation
d35baaee-21a1-4dcb-ba7e-c22abd063dee,CP4MCM v2.0 What's New - Client Facing,6,2,33.33,Client Presentation
003aaa27-fce5-429b-8e0b-ec4302e2ab1f,Aspera on Cloud Free 90-day Offer email,1,0,0,Promotions/Incentives
e73e8429-476c-4009-8b08-64d8b654bd3e,Storage for RHOS and Cloud Paks Portfolio Client Presentation_2020-May-20,7,1,14.29,Client Presentation
742a8640-786d-4dda-b8bb-1e67ee15b975,Watson Machine Learning Accelerator client presentation,1,0,0,Client Presentation
6be7a02f-404b-417b-9dae-4172a1bc6743,IBM FlashWatch FAQ,1,1,100,FAQ
4f26c744-4172-4b11-b1a5-efb3255646ba,IBM Sysdig OEM Sales Customer Facing Deck,1,1,100,Client Presentation
3f934b73-8bec-4ba1-96f0-80ff44d39b47,BP Enablement - Cloud Pak for Data System with Performance Server,1,1,100,Client Presentation
380d5bf8-6983-4723-b898-f2bcca689c84,MQ消息短暂而精彩的一生-中文,2,0,0,Demo
1a417e47-f0a4-4fc2-8dfa-f77cfbacf8e3,IBM Wellness Solutions Client Facing presentation,1,1,100,Client Presentation
62dc2a91-1b63-4acd-a8d9-644774785fbb,Sysdig + CP4MCM Partnership Video,1,1,100,Client Presentation
362dbc43-454e-4653-93bb-f2c99456f1c1,Your AI needs an Infrastructure Agenda_2020-Apr-08,1,1,100,Client Presentation
69cfeb67-f070-46bf-89d7-45108feea0ff,Managing data for the edge_2020-Jul-13,5,0,0,Expert POV
f7a4c3ad-a5fe-4fef-8922-33c356bd2206,Affordable Monthly Payments through Competitive Interest Rates,1,1,100,Solution/Product Overview
f119926d-c0b2-4de7-b0dd-dfbfce407502,Solution Brief - Virtual Data Pipeline for Cloud Pak for Data,1,1,100,Solution Brief/Data Sheet
61b35b21-224c-4881-a59f-25224cf08bcb,The Business of MDP and CR for HMC Client Presentation_2020-Feb-08,10,4,40,Client Presentation
e9b6b0e3-5afb-44d5-b944-92fef0c920cf,BP Customer Deck - Cloud Pak for Data System with Performance Server,1,0,0,Client Presentation
e8e36d50-d9e3-4c47-b0f5-91cb6c6c90fc,Spectrum Computing Offer Email_COVID-19_2020-Apr-24,5,4,80,Promotions/Incentives
c6c62962-6d92-4d51-b881-1a4560fa5dec,Building the Future_Industrial Summit_Invitation,313,15,4.79,Announcement
49740c69-b400-45b0-bfb4-cdd6d3a23aa3,Fighting financial crime with AI,1,0,0,Use Case
079fa579-a39a-4fd1-9658-925d54e58050,Daimler Press Release July 2020,1,0,0,Client Reference
d2eac5ab-ccd3-4204-9f7a-03e2ca4e30e2,"Db2 Warehouse on Cloud - $1,000 Credit Offer Landing Page",3,0,0,Promotions/Incentives
bcc37237-2bee-45e4-9ea4-f6cd7d787ef7,Spectrum Copy Data Management Client Presentation_2020-Jun-23,1,1,100,Client Presentation
68a3ce43-68e5-4e81-ab03-7a89b52cfdf7,IBM BTF Industrial Exchange Invitation,72,7,9.72,Announcement
6b23efa1-724c-416e-992a-cc2ac1803a60,Win - CZ Health Insurer,2,2,100,Demo
16c58202-4f34-42b1-b5a6-1dfc99cb6182,End of Lease Guide for PC and Mobility,2,0,0,Solution/Product Overview
0b7102f5-c597-48d9-a5b4-2da1e604a243,The Cognitive Enterprise for HCM in Healthcare - Powered by IBM and Oracle,1,1,100,Solution/Product Overview
5866581d-7a9b-4862-afdc-99c880e2b743,IBM Storage for Cyber Resilience Client Presentation_2019-Jul-29.pptx,2,0,0,Client Presentation
45a3c829-b481-46a1-bc08-733a80364466,Cloud Object Storage COS Data Sheet_2019-Jul-17,1,1,100,Solution Brief/Data Sheet
12476cf1-da8a-4f34-9e6b-347b8761f9a2,IBM Storage builds your journey to AI_2020-Jul-13,26,5,19.23,Expert POV
91609ed6-aa56-45b5-aa97-a4ba3143bb90,Think SEE 2020 Meghívó_tech_magyar,2,1,50,Event
438a8bac-e96a-40fe-9c4a-fa0c0a72377e,EMA Top 3 Enterprise Decision Guide 2020 - June 2020,5,0,0,Research Report
f1777cb3-1b24-420b-abc8-6292e2e6fb0e,Cyber Resiliency_client_presentation_2019-Oct-03,2,2,100,Client Presentation
dcea4e37-3c31-4ca3-b942-c54538238505,Aspera on Cloud free 90-day subscription HTML email template,1,1,100,Promotions/Incentives
7d8e8322-88fe-4688-ac34-991f2aec9be1,IBM SAP Partnership Differentiator (External Use),1,1,100,Client Presentation
16a260fe-fb1b-4bff-b66b-e780413f54b6,One page overview - Cloud Pak for Integration,3,0,0,Roundup/Summary
069ca5ae-fd30-4731-bcd8-69116cb0ea77,Watson AIOps Client Deck,2,2,100,Client Presentation
d79873be-0cb7-45e0-8eca-8a687725c7f1,Deck_Client_07-20-20_Dynamed and Micromedex w Watson,5,0,0,Client Presentation
87c1806f-a45f-48fa-a778-8379e8a1da63,Automotive Digital Workshop Invite_,1,0,0,Event
a72c259b-94fd-400b-9675-ee9cb3fa26f6,Modernize POV (client facing),1,0,0,Client Presentation
c274e340-ce8f-470b-a045-258a9aa9506d,BioSCO SAS,100,0,0,Case Study
489825c6-6613-4336-b14b-299463ec82c9,Red Hat Application Runtimes  data sheet,3,0,0,Solution Brief/Data Sheet
6cf82042-df24-4b2e-baf0-aa2e7e1ce703,WHITEPAPER - Three Pillars of Insurance,3,2,66.67,Other
1e57e52f-5057-4ac2-9080-baf33680415a,SAP on IBM Public Cloud,2,2,100,Seller presentation/Enablement
9286e672-7a86-4c9a-8401-39ec6364c93c,L'Oréal + IBM: A Makeover for Industry 4.0,1,0,0,Case Study
dd045745-cae3-49a4-bf9c-8666a0b8ead2,Detect Insider Threats: QRadar Use Case demo video,1,1,100,Demo
da94bc1b-b9a4-4f8a-a00c-70b64e6c3522,Cloud Pak for Security Product Tour | IBM Cloud,1,0,0,Demo
1bd8b2aa-f770-46cf-ae7a-dbb4b55f4ff7,"Securing Containers with OpenShift — Dec 6, 2019_2019-Dec-11",1,1,100,Client Presentation
ad1e90d2-f948-473b-a49a-0b3468c0814a,Future of Work Invite,1,1,100,Event
0f4c8bd4-c88c-47c9-8953-58c75528fb43,Guardium Insights demo video,2,1,50,Reference Architecture
3ddb05e0-8436-4ad9-9d13-bfc043cc3704,IBM Power Systems Journey To Hybrid Multicloud_2020-Jul-21,155,5,3.23,Solution/Product Overview
35a538e2-625d-4b92-8ed8-7750848867be,IBM QRadar Advisor with Watson identifies Poison Ivy malware,1,0,0,Demo
06a612a5-1107-40b7-a777-9020e0b6a20a,Power Systems promotion - First payment in 2021,1,1,100,Promotions/Incentives
ec79555a-fd85-4a85-b9ee-d117cda931d7,IBM Security iBase Investigate Flyer v1.0,1,1,100,Seller presentation/Enablement
bbd37240-417b-4f2f-a829-f21b11ca79a8,IBM Micromedex with Watson Demo Deck,1,1,100,Client Presentation
9b5a6d86-7795-422f-a675-00815d83b502,VIP Invite,5,2,40,Event
23131d58-33bd-47b1-8d2c-912d582738ff,Watson AIOps Introduction,4,2,50,Messaging/Competitive Positioning
9a512b69-21cf-4391-8679-c4a32735d5cc,Invite your client to THINK! Email template,2,1,50,Event
2e8d5fde-e760-4b88-baff-76c69ce9e227,(BP) EnterpriseDB with Linux on Power_2019-Jul-29,1,1,100,Client Presentation
50da54ba-c8e1-40f0-946e-599b6f1a9d33,Client Presentation - IBM Cloud Databases,1,0,0,Client Presentation
bb14e778-7cac-4d70-b785-f2a20a9de990,Watson for Contact Center Insights - Client Deck,2,0,0,Client Presentation
be77b181-dabf-4256-a7bc-8cb2650d3b81,Infographic Data Virtualization Manager for z/OS USEN,1,1,100,Other
9c9ca087-0eb3-45ee-bae0-81dd1688706f,USE CASE : Digital Worker at HealthCareOrg,1,1,100,Use Case
9e109ad5-d46a-4cd6-9777-4831ff2c9b0d,Investigate Threats with Watson: QRadar Use Case demo video,1,0,0,Demo
8f63e04c-9ea6-46b2-867f-e8396d1bf21b,"Anthem, Inc. - WZWQ2KLD",3,1,33.33,Case Study
83eb0a85-c2ec-474c-8b24-c3aa1d8f1f2a,Red Hat OpenShift Container Platform data sheet,2,2,100,Solution Brief/Data Sheet
f3d4caa1-9a31-4868-b5c7-4b26b7646b43,Build Containerized Platform with OpenShift - Client Presentation,1,0,0,Client Presentation
11cae19e-3d7d-4a50-9808-1d9fd7e83bd0,ibm-power-systems-journey-to-the-hybrid-multicloud_USEN_2020-Jan-24,18,2,11.11,Solution Brief/Data Sheet
0e3887a6-0a2a-467d-9899-51a4fde918cd,IBM #1 AI Info Sheet_MA103019_2019-Oct-29,24,1,4.17,Messaging/Competitive Positioning
e859ba8f-610f-400d-8fb4-80231cf067a0,Demo - StoredIQ DTE Assets,1,0,0,Demo
58226196-1b39-4f76-9c59-ea8c89a74b6f,IBM Cloud Compliance Page,2,2,100,Solution/Product Overview
c8f26df3-9313-4310-9684-03e3d760aa7b,Power promotion Buy Now Pay later - Europe,25,0,0,Promotions/Incentives
fef66d99-6cd4-4b94-8caa-9892407414e8,Think Summit Japan イベント・サイト,1,1,100,Template
71d0664e-062e-4603-9dcb-1b8af3ed6903,HR Optimization - Client Presentation,1,0,0,Client Presentation
4a4834ca-129c-4453-a765-846b1806a1c7,Use Case - StoredIQ Sensitive Data Identification,1,1,100,Use Case
5e3a3e56-cf7f-43a3-9b96-dbb0105728f4,IBM Security vMSU 2020 registration flyer,3,2,66.67,Event
bd090619-6552-4888-9ec9-c6fb97f4b4e2,Iowa Medicaid Enterprise | IBM,1,1,100,Case Study
d1c9e0f2-adbe-4031-81b4-6551566815a5,Network Readiness to support remote working - Client Presentation,1,1,100,Client Presentation
101f58fb-c7e5-4e7b-973c-a94f1c91f4ac,Box and InstaScan one-pager,2,0,0,Seller presentation/Enablement
ec977f37-c5d8-4e53-8536-78ef8e0c33da,IBM Watson Health_Corrections and COVID-19_WCM,1,1,100,Solution Brief/Data Sheet
b0ce886b-bbb4-4845-9e12-b06ed24c4004,ActoinOI_SwedishAmericanHospital,3,2,66.67,Use Case
37c06256-d564-48a7-95d2-ce1b2ea303d5,IBM Services for Telco Network Cloud Infrastructure Offerings - Solution Brief,3,0,0,Solution Brief/Data Sheet
cff3dba7-4a5e-4b65-8389-19ba93a6ca2a,Engage all customers virtually with Watson client references,1,0,0,Case Study
63903b8c-9ee5-4a01-85f0-511f659f31e5,Customer Presentation - WKC powered by Cloud Pak for Data,1,0,0,Client Presentation
feaca64f-43cd-4cb6-9a4e-6749e8549f97,Bridging the skills gap,1,0,0,Solution Brief/Data Sheet
71de3000-6e82-46fd-80c9-aecc604f3ebb,V3.0 What's New - Level 100 Deck (Cloud Pak for Data),1,0,0,Client Presentation
6505be77-ae54-4281-9049-2f8d0dcc380e,Getting Started with IBM Power Systems Virtual Servers on IBM Cloud,1,1,100,How-to-Guide
d5d107d3-632c-4ead-8caf-dc9da0817b04,High Performance Data and AI Client Presentation 4.17.20,1,1,100,Client Presentation
4f45beea-0bc5-4588-9c1a-bbfcf4742de6,Business Impact Analysis,1,0,0,Solution Brief/Data Sheet
b3030a54-c458-4006-92dc-a9d640c9d5d1,Integrated Multivendor Support Data Sheet,1,0,0,Solution Brief/Data Sheet
cd0e671c-dbdd-4ebe-bca1-734a8995cbb5,Archiving on IBM Cloud One Page COVID-19 response,1,1,100,Messaging/Competitive Positioning
622b0771-0a62-4e3f-98c7-b1b872ea63e1,Invitation Smarter Business Virtual Exchange,9,1,11.11,Event
c958536a-08c2-4ca2-92a3-37da933774b9,07. Watson Assistant for Citizens,6,2,33.33,Client Presentation
ca1f1ffb-c18e-43c5-bb71-4635d4aefabd,Child Welfare Solution - Hamburg BASFI,2,1,50,Case Study
36dac804-41a1-41fe-99ec-9822fd7ae8c3,Power & Storage promotion Buy now Pay later_Europe,3,1,33.33,Promotions/Incentives
07c3a61f-8039-4dbb-b5cc-ba075ed88876,Care_Discovery_Case_Studies_Schneck,1,1,100,Client Presentation
cc80f59b-6a97-4d81-8276-152286d2f465,ProtocolDevelopmentServices,1,1,100,Solution Brief/Data Sheet
670f6d3e-4c4c-4091-aa62-8135f4330c10,IBM Clinical Development Data Sheet (2019),1,0,0,Solution Brief/Data Sheet
62c692fb-203f-4e2f-a653-273a2da846af,StoredIQ for Legal - Client Presentation for Initial Meeting,1,0,0,Client Presentation
0ba5f22a-765d-4431-bc48-f9458ecf2ec8,Address new cybersecurity and privacy risks client presentation,1,0,0,Client Presentation
b4140099-4edf-44db-aba9-c0e7947fe2b5,White Paper - IBM Cloud for Financial Services [June 2020],10,7,70,Case Study
110c13db-dcac-48a1-b66b-96fc3fa1f948,White Paper - StoredIQ & GDPR Solution Brief,1,1,100,Solution Brief/Data Sheet
b99111f4-8151-4ca1-8b5c-1135d5bd0f45,IBM Watson Health_Domestic Violence and COVID-19_WCM,1,1,100,Solution Brief/Data Sheet
17778067-93b0-4cb9-a3f6-f1efac560257,GHHS Session Forum Email Templates,1,0,0,Template
82e2c271-69d5-410d-85b9-2aed2eabb3ed,MarketScan -  Bibliography - Feb 2020,1,0,0,Case Study
61c47375-428d-4a9e-9fb5-401a971150b4,ActionOI_Indiana University_Case Study,4,3,75,Use Case
981a6105-d604-49a0-a7e9-5b8e778516a2,Competencies in the cognitive era,1,1,100,Research Report
291cf730-322d-44bf-bef4-236b9e3dcf49,IBM Resiliency Orchestration with Cyber Incident Recovery demo,1,1,100,Demo
befbe573-d48b-4f35-86f3-bdfad09c13a3,Cyber Vault - Client Presentation,2,0,0,Client Presentation
8c97e990-7b6f-4460-a348-15ef1a3dfe20,"Industrial Cyber Range Invite, August 10",1,0,0,Event
c9176b8d-b3e1-4cfd-8648-74ab2bb0bfbd,Why Modernize Cognos Analytics with CP4D Client Presentations Aug 2020 VFP,1,1,100,Client Presentation
73338931-dee4-4933-abb5-ca4a3ff76f9f,"Industrial Cyber Range Invite, August 18",2,0,0,Event
166f64ac-394a-4e7a-a189-657c0846e517,Client Presentation - Power Systems Virtual Server,18,3,16.67,Client Presentation
83249f93-0863-4f64-87f3-264123d4dfb0,IBM DevOps Client presentation,2,0,0,Client Presentation
51158ceb-16e7-45a7-9b09-eb424777707b,Infrastructure and Endpoint Security Services | IBM Security | IBM,1,0,0,Promotions/Incentives
b5662a3a-b5dd-4f7d-932b-c55522e1288f,IBM Cloud Compliance Snapshot (19th June 2020),1,1,100,Quick Reference Guide/Conversation Guidance
40c2d4c4-e539-42dc-a153-21530a672d41,IBM Cúram Identity Intelligence - Infographic - Who's Who and Who Knows Who?,1,0,0,Solution Brief/Data Sheet
15669e80-d812-4269-8adf-dc63050ecd7f,Return to Workplace Advisor Solution Overview,344,4,1.16,Messaging/Competitive Positioning
d7e50429-0c8c-4e3a-bc1b-f079d648e2a7,Infographic - Cloud Pak for Integration,11,0,0,Social Selling
62534224-27bf-4c54-97df-73921826fd21,Flyer - IBM Garage Framing (client),1,0,0,Solution Brief/Data Sheet
2701beb3-2d16-4ea7-9e41-c4fa47c96fc5,flashsystem-family-infographic_87030187USEN_2020-Jul-14,368,0,0,Quick Reference Guide/Conversation Guidance
7f7d4c2c-7bf3-4e77-b614-adbbc383a13b,"Thrivers, Divers & The New Arrivers_2020-Sep-01",4,0,0,Social Selling
b322f6fa-2d5f-4255-b480-4e2dccbf6082,ESS3000_flyer_versonA_2020-May-01,4,1,25,Social Selling
9d3aebd8-6118-4140-94c5-203d5d945fcb,IBM z Integrated Information Processor Exploiter (zIIP) List_2020-Apr-27,1,1,100,Other
98b28d7d-105c-4907-a559-243e71b64dac,HIMSS Europe Client Invite,23,2,8.7,Event
1bb9aaa6-ec5e-4f01-8ef0-0bfe3b68b7c5,Secure Remote Work with Box,1,1,100,Client Presentation
52b17ce7-d26c-43f2-987f-07a23e48ea6b,Data and Analytics field guide,2,1,50,Client Presentation
b4ba8efb-fa8a-476a-8ebd-0728644c784f,New IBM Cloud Paks Overview,1,1,100,Client Presentation
aa31c33a-0fcf-4ac0-a2f9-e0149ecb0242,FlashSystem 7200 Midrange Enterprise Client Presentation_2020-May-22,1,1,100,Client Presentation
e0152e92-6fa0-4c99-823f-a0458116c9f3,Acoustic Content - 5 Key Resources for Getting Started,2,0,0,Solution Brief/Data Sheet
e15706f3-49be-46a4-86f3-bdcb20edb25c,IBM Spectrum Virtualize Software Data Sheet_2019-Jul-17,1,1,100,Solution Brief/Data Sheet
94d7c789-ece8-4973-8511-77cc8dafaf9d,IBM Cloud POV - Insurance Slides,1,0,0,Client Presentation
a8fd86c8-ebce-41f2-a069-209bd12d973a,HIMSS20 Client Letter Template,1,0,0,Template
589f5ae2-3e4b-4867-8895-182889c8ecf8,Storage for Data and AI July 9th webinar_2020-Jul-14,1,1,100,Messaging/Competitive Positioning
b30ecbcb-2f77-400b-ac8a-5aa8e3334792,IBM POWER10 Preview (External)_2020-Aug-20,1,1,100,Solution/Product Overview
98408ccf-9a5b-4219-a1bf-3b54ba379241,BNP Paribas - A Global Bank Hosted in the Public Cloud,1,1,100,Case Study
a06db43b-9991-4a43-947e-6929c1205eae,IBM Garage GTM deck (client),3,0,0,Client Presentation
2bd38891-b163-4f49-8546-f2e20b9345e8,IBM Security services,1,1,100,Client Presentation
898503b5-d180-4bc3-ba4d-4bd929aa9f18,CP4I and Weather Client Presentation,1,1,100,Client Presentation
76e93eb7-65cf-455c-ac8a-1e1cb5ef459a,Build with IBM Garage (client),1,1,100,Client Presentation
